    mean.tBAcc.mean.X     mean.tBAcc.mean.Y     mean.tBAcc.mean.Z      mean.tBAcc.std.X      mean.tBAcc.std.Y      mean.tBAcc.std.Z  mean.tGravAcc.mean.X  mean.tGravAcc.mean.Y  mean.tGravAcc.mean.Z   mean.tGravAcc.std.X   mean.tGravAcc.std.Y   mean.tGravAcc.std.Z   mean.tBAccJk.mean.X   mean.tBAccJk.mean.Y   mean.tBAccJk.mean.Z    mean.tBAccJk.std.X    mean.tBAccJk.std.Y    mean.tBAccJk.std.Z      mean.tBGy.mean.X      mean.tBGy.mean.Y      mean.tBGy.mean.Z       mean.tBGy.std.X       mean.tBGy.std.Y       mean.tBGy.std.Z    mean.tBGyJk.mean.X    mean.tBGyJk.mean.Y    mean.tBGyJk.mean.Z     mean.tBGyJk.std.X     mean.tBGyJk.std.Y     mean.tBGyJk.std.Z    mean.tBAccMag.mean     mean.tBAccMag.std mean.tGravAccMag.mean  mean.tGravAccMag.std  mean.tBAccJkMag.mean   mean.tBAccJkMag.std     mean.tBGyMag.mean      mean.tBGyMag.std   mean.tBGyJkMag.mean    mean.tBGyJkMag.std     mean.fBAcc.mean.X     mean.fBAcc.mean.Y     mean.fBAcc.mean.Z      mean.fBAcc.std.X      mean.fBAcc.std.Y      mean.fBAcc.std.Z   mean.fBAccJk.mean.X   mean.fBAccJk.mean.Y   mean.fBAccJk.mean.Z    mean.fBAccJk.std.X    mean.fBAccJk.std.Y    mean.fBAccJk.std.Z      mean.fBGy.mean.X      mean.fBGy.mean.Y      mean.fBGy.mean.Z       mean.fBGy.std.X       mean.fBGy.std.Y       mean.fBGy.std.Z    mean.fBAccMag.mean     mean.fBAccMag.std  mean.fBAccJkMag.mean   mean.fBAccJkMag.std     mean.fBGyMag.mean      mean.fBGyMag.std   mean.fBGyJkMag.mean    mean.fBGyJkMag.std
         0.2894756525       -0.016629654210        -0.11853024030       -0.972255551500       -0.962759422400       -0.929586835300         -0.1719930545        0.899242553100       -0.036919290560         -0.9615097429         -0.9860361924         -0.9507103571         0.07675154386       0.0123984271400      -4.439279819e-03       -0.981739386800       -0.970921587800        -0.97840295650       -0.016830088780       -0.061970087190        0.113451899800        -0.95716768070       -0.961142911800        -0.95653705170        -0.10226671420        -0.04158789682       -0.062433455620        -0.97392395120        -0.98048283440       -0.980112732800      -0.9553406615000        -0.94331410790      -0.9553406615000        -0.94331410790       -0.979890228200        -0.97364446280       -0.944605127200        -0.92404300760        -0.98323502540        -0.97365004170        -0.97401617650       -0.962461124300        -0.95156594620       -0.971718824600       -0.964590430100        -0.92392399190       -0.981329999000       -0.970833221700        -0.97477568380       -0.983949290700       -0.973215319700        -0.98074509740        -0.95541359610        -0.96431089360        -0.95819009990         -0.9582244954        -0.95999190710        -0.96001583110       -0.956001034000      -0.9455085600000      -0.9736812228000        -0.97253007790      -0.9468126424000        -0.92368224490        -0.97572785390        -0.97264571070
         0.2760235645       -0.020428692950        -0.10880404980       -0.404692523900       -0.314569762400       -0.159799790200          0.9259813261       -0.066824647270       -0.217351194300         -0.9824695955         -0.9737848420         -0.9613872543         0.07702237718       0.0096844467820       3.608032824e-03       -0.396223738400       -0.425563858600        -0.44025821750       -0.015172191280       -0.069595568960        0.081865073570        -0.65417184710       -0.612593634100        -0.36548953060        -0.11091734830        -0.04338768432       -0.053298667070        -0.67588972270        -0.71223775290       -0.571264779400      -0.2587666941000        -0.47180926750      -0.2587666941000        -0.47180926750       -0.363144483500        -0.40338656390       -0.485931932700        -0.66507840430        -0.67154183410        -0.72280843840        -0.39479043350       -0.321500667800        -0.24436304820       -0.409070488000       -0.354370678600        -0.18050131790       -0.441406182500       -0.454270822200        -0.42233239410       -0.402884115100       -0.433612657800        -0.45663628250        -0.59574648630        -0.61973193040        -0.43288531100         -0.6737411369        -0.61194087750        -0.40321979140       -0.410463242000      -0.5921509851000      -0.3782784906000        -0.44144775450      -0.6692285408000        -0.72113700160        -0.72068229000        -0.74572685390
         0.2559861026       -0.014365494500        -0.12407451770       -0.397083831600       -0.163732745100       -0.129283825700          0.8268742827       -0.080592602550       -0.379059698000         -0.9484135527         -0.9336574612         -0.9076495588         0.07625266770       0.0173729333400       3.805335916e-02       -0.521089140200       -0.425625937300        -0.59341112960        0.071840887810       -0.048613678970       -0.007792880218        -0.50808716670       -0.586382893700        -0.36502517010        -0.14090829360        -0.02962112986       -0.035416300050        -0.70726416860        -0.77471906630       -0.717101022000      -0.2339903316000        -0.33479508020      -0.2339903316000        -0.33479508020       -0.483219050000        -0.49306712960       -0.308260568000        -0.51818964650        -0.73770516220        -0.79729322840        -0.47498401470       -0.268063812700        -0.33585304120       -0.369636141000       -0.166324239100        -0.09456123315       -0.546088862900       -0.468605205300        -0.56522084060       -0.538073090200       -0.417127012400        -0.62012358650        -0.53239971630        -0.64201806410        -0.49242749350         -0.5098960314        -0.55960059840        -0.38730948990       -0.370649738200      -0.4189242561000      -0.4755977178000        -0.51993124000      -0.6305466755000        -0.53248672160        -0.78783363240        -0.82531432710
         0.2955868022       -0.018389858380        -0.11987370510        0.207251997900       -0.146993837700        0.011435394480          0.9178184270       -0.058483267640       -0.225382496400         -0.9577851181         -0.9554877936         -0.9105889432         0.09078570643      -0.0148114530300      -2.931225629e-02       -0.101186926600       -0.261684752400        -0.30338158280       -0.022537337000       -0.068264792710        0.083538005700        -0.45418847110       -0.528329304700        -0.44463633490        -0.10390404450        -0.05676866298       -0.061213693290        -0.62367602430        -0.58342178470       -0.540633469400       0.1910797936000         0.11918374060       0.1910797936000         0.11918374060       -0.165908810800        -0.07834988756       -0.309820427200        -0.42231531680        -0.59089663640        -0.59582221450         0.03682635283       -0.134598352700        -0.04769426376        0.266115492100       -0.208680587900        -0.03797162398       -0.155444882800       -0.289957855500        -0.24197408000       -0.125682818100       -0.281507406900        -0.36402669590        -0.42084400860        -0.47951298360        -0.37500062550         -0.4703734985        -0.56521403280        -0.52110081870        0.114032088500      -0.0534137179200      -0.0745659082200        -0.09196233680      -0.4882539396000        -0.47993984590        -0.58966315000        -0.63347980470
         0.2807685745       -0.010249794000        -0.08914040384       -0.986825605400       -0.951607872500       -0.939672247100          0.9424573780       -0.086588253940        0.089268220050         -0.9801582433         -0.9680232070         -0.9458135615         0.07343467203       0.0098564289090      -1.150305751e-02       -0.990861134800       -0.981800970700        -0.98348721290       -0.041201404230       -0.057452543300        0.079573631050        -0.98103737330       -0.958336595500        -0.96028783130        -0.09572045203        -0.04503692806       -0.058837127350        -0.98958327940        -0.99062179330       -0.988364321400      -0.9618796807000        -0.94105123610      -0.9618796807000        -0.94105123610       -0.987472699100        -0.98361533410       -0.946417382500        -0.93794240460        -0.99244460620        -0.98826125260        -0.98704382900       -0.961456685500        -0.95955223040       -0.986892418400       -0.949829260400        -0.93465214650       -0.990964251300       -0.981752167400        -0.98117803680       -0.991567867700       -0.983230774500        -0.98436246910        -0.97863285700        -0.96679600170        -0.96005826410         -0.9820578614        -0.95434375250        -0.96427005230       -0.958335480700      -0.9425882501000      -0.9839686359000        -0.98219055480      -0.9540609943000        -0.93886321510        -0.98936313640        -0.98750634900
         0.2834974029       -0.016599967290        -0.10365772910       -0.989076811800       -0.960298267700       -0.953468961700          0.9415877494       -0.057886704500       -0.166737468200         -0.9853596899         -0.9805524358         -0.9595628308         0.07364389056       0.0120767950400      -4.763105579e-03       -0.991026497400       -0.982621954700        -0.98807382560       -0.029933729420       -0.068667733000        0.086734270880        -0.97340010760       -0.980110277300        -0.98235700640        -0.10010733260        -0.04249822414       -0.054433529440        -0.98710232270        -0.99258944120       -0.992698522900      -0.9699488251000        -0.95729449450      -0.9699488251000        -0.95729449450       -0.989205231800        -0.98676155060       -0.972528178200        -0.96410576850        -0.99284857600        -0.99080942740        -0.98942767090       -0.969314015300        -0.96999950420       -0.989100620600       -0.958174310100        -0.94854026710       -0.991038639000       -0.982425404000        -0.98609189150       -0.991847149600       -0.984236462200        -0.98865796030        -0.97315735170        -0.98359424460        -0.98363927000         -0.9739268850        -0.97840241870        -0.98352740210       -0.971082558100      -0.9571735719000      -0.9865026879000        -0.98591271690      -0.9754486322000        -0.96357473600        -0.99117243000        -0.99067280080
         0.2742271626       -0.016610351060        -0.10731049320       -0.973691429400       -0.943061150300       -0.965490276300         -0.2067837422       -0.019927022570        0.893884468600         -0.9637619779         -0.9660871039         -0.9678860020         0.07839602686       0.0132805054300      -1.541050898e-03       -0.988416723900       -0.984867286900        -0.98764412700       -0.016154540690       -0.113675060900        0.096621034940        -0.97701076990       -0.970747514000        -0.98478148490        -0.10220957220        -0.03477353259       -0.057679043510        -0.98583545940        -0.98904657600       -0.994465157700      -0.9618346349000        -0.95789592770      -0.9618346349000        -0.95789592770       -0.988349656600        -0.98789100360       -0.951777099600        -0.95902003630        -0.99083952630        -0.98821242540        -0.98021318740       -0.963635575100        -0.97458006910       -0.971409075100       -0.937083636700        -0.96252437270       -0.988580046300       -0.984752927100        -0.98554494530       -0.989287359100       -0.986215013000        -0.98834890460        -0.97589240740        -0.97609292060        -0.98595778800         -0.9775095836        -0.96813525190        -0.98573099590       -0.968020521300      -0.9581118959000      -0.9875145251000        -0.98724716000      -0.9702496389000        -0.95897508400        -0.98869527770        -0.98805840110
         0.2723418552       -0.018487540330        -0.10979212200       -0.319500173000       -0.017579788550       -0.265824489200          0.9281123685       -0.179927382700       -0.190265949600         -0.9809833516         -0.9686132026         -0.9569032482         0.07731885800       0.0130098548400       2.437533344e-02       -0.355492635400       -0.093538503400        -0.53430331160       -0.009222655192       -0.083977334380        0.075713265670        -0.47981351300       -0.454932903900        -0.38604443540        -0.10995923790        -0.03792513286       -0.051380716680        -0.43129614820        -0.56020348900       -0.524422887400      -0.1511514877000        -0.46183786690      -0.1511514877000        -0.46183786690       -0.301093269200        -0.27567278620       -0.335009836900        -0.52249476360        -0.51716744070        -0.53970849150        -0.36099167490       -0.065026762210        -0.38283280230       -0.304806274100       -0.055613793090        -0.26239159490       -0.423446094600       -0.194232721700        -0.52342705570       -0.343866129000       -0.047037937770        -0.54387299620        -0.40771670850        -0.49016628660        -0.39880921750         -0.5048492908        -0.43923878770        -0.43876869950       -0.429380043400      -0.5651625077000      -0.3359388918000        -0.21123186020      -0.5186180587000        -0.61532007770        -0.58271185970        -0.52038547920
         0.2526047686       -0.022864561430        -0.12129044210       -0.062952754100       -0.013172101440       -0.230220954200          0.8535305658       -0.284153753300       -0.298171464200         -0.9494603723         -0.9159734662         -0.9301598435         0.07680441704       0.0308356513900       7.595338465e-03       -0.292665827100       -0.349791873200        -0.65743083600       -0.030425057140       -0.054845594140        0.056093135810        -0.49656273270       -0.493044125200        -0.23440235070        -0.14265539770        -0.04144963285       -0.022348208650        -0.60604434440        -0.67672284770       -0.610586202300      -0.0128062276900        -0.10287773040      -0.0128062276900        -0.10287773040       -0.357233897900        -0.39091245040       -0.235191249100        -0.44083726010        -0.63736749060        -0.68231162880        -0.13975222130       -0.117519735600        -0.39992349460       -0.035538117290       -0.025278173610        -0.20481571050       -0.360272225800       -0.377051928800        -0.63301770790       -0.287219038300       -0.365114263600        -0.68032577080        -0.41622301830        -0.52143541520        -0.32427371330         -0.5244683917        -0.48115411980        -0.27789147040       -0.150305643300      -0.2173931706000      -0.3602998531000        -0.43738310790      -0.5040669569000        -0.49644457980        -0.66900876350        -0.72415574250
         0.2939182833       -0.016735940430        -0.08924327452        0.187719760300       -0.060789203740       -0.231064156600          0.9288175780       -0.151077057700       -0.160962986000         -0.9500262422         -0.9465766757         -0.9010977665         0.11825085800      -0.0113826178200      -9.398380782e-03       -0.103436471400       -0.304063534200        -0.53633157070        0.067772839070       -0.123517195900        0.016287874580        -0.37043686890       -0.459281989600        -0.46846298430        -0.10777002850        -0.03817023674       -0.058251884660        -0.52680182520        -0.57214473410       -0.542770646500       0.1489511035000         0.09140767573       0.1489511035000         0.09140767573       -0.221631694200        -0.20657668390       -0.232641763300        -0.35268728110        -0.54032578780        -0.59231949090        -0.02262391712       -0.130272514600        -0.31808186050        0.258941676300       -0.086052735870        -0.24541354160       -0.215092049100       -0.351268404300        -0.49866845800       -0.071876703270       -0.298931144900        -0.57304371110        -0.31641296300        -0.45112686930        -0.40338038610         -0.3931947317        -0.46939042800        -0.54094952020        0.058068052210      -0.0618876767100      -0.1886803998000        -0.23653851590      -0.4094387583000        -0.42886868780        -0.57734888000        -0.64339920390
         0.2773570197       -0.014156274080        -0.11362408510       -0.994443905300       -0.961858629800       -0.965729195800          0.9448837477       -0.002814673172       -0.135803881700         -0.9901966170         -0.9667201059         -0.9566106441         0.07507098617       0.0056097104920      -1.554484153e-03       -0.994340603000       -0.988637002300        -0.99052926190       -0.042549159020       -0.066924593120        0.086005380340        -0.98963832580       -0.986128680800        -0.97970522590        -0.09424769688        -0.04111341994       -0.051090324420        -0.99525593720        -0.99498188090       -0.993841257500      -0.9727473464000        -0.96506519110      -0.9727473464000        -0.96506519110       -0.992814715200        -0.99144649920       -0.967177744400        -0.97541025480        -0.99633479500        -0.99444675560        -0.99396938160       -0.969927989200        -0.97484160450       -0.994657313600       -0.959789141900        -0.96292107330       -0.994542621100       -0.988327419700        -0.98882806530       -0.994613162200       -0.989915811100        -0.99081824830        -0.98841106770        -0.98879397950        -0.98161709830         -0.9900412605        -0.98481309810        -0.98096964530       -0.973626755000      -0.9653996797000      -0.9914272505000        -0.99031962640      -0.9833692923000        -0.97471085300        -0.99520456440        -0.99362452380
         0.2779425033       -0.017412006420        -0.11143214560       -0.991163919900       -0.968176663700       -0.970462679200          0.9046785474       -0.257486817900       -0.202687757000         -0.9857513658         -0.9758104760         -0.9691717622         0.07408649556       0.0065785345260      -4.035995942e-03       -0.992094005500       -0.986661259700        -0.99121702730       -0.026957693710       -0.077063212640        0.088056186940        -0.98137308290       -0.985121164600        -0.98553836330        -0.10128916870        -0.04045187540       -0.054633133090        -0.98925719630        -0.99369990860       -0.992327099500      -0.9776359814000        -0.97537730990      -0.9776359814000        -0.97537730990       -0.991742753600        -0.99036324820       -0.978184576500        -0.97768083740        -0.99367297370        -0.99237211730        -0.99092753380       -0.974170569500        -0.98023157580       -0.991318528300       -0.966427323800        -0.96699900090       -0.992129225800       -0.986278342400        -0.98956363310       -0.992775377700       -0.988200349500        -0.99145037770        -0.98069626410        -0.98733404130        -0.98595497820         -0.9817913181        -0.98394658490        -0.98672527490       -0.980967748200      -0.9755048406000      -0.9901627988000        -0.98947208670      -0.9842911315000        -0.97726341870        -0.99272393940        -0.99217730360
         0.2697800856       -0.016846200670        -0.10700627970       -0.972960567300       -0.944792875200       -0.953476700100         -0.1991330900        0.658792072300        0.722657502100         -0.9610632224         -0.9614666813         -0.9571645652         0.07790897466       0.0070686710040      -1.435425445e-04       -0.981489017200       -0.976960542800        -0.98281300060       -0.023475646710       -0.094458019250        0.111440490300        -0.97589306180       -0.971484336200        -0.97620077130        -0.10204976400        -0.03619611439       -0.060492704630        -0.98079237210        -0.98313559660       -0.988221713400      -0.9530214111000        -0.94825799350      -0.9530214111000        -0.94825799350       -0.981607627900        -0.98012674540       -0.960733121700        -0.95932549870        -0.98554241110        -0.98203812110        -0.97435928010       -0.954648102300        -0.96540609150       -0.972438525400       -0.942791615900        -0.95011695650       -0.981472069200       -0.977212387700        -0.98038005920       -0.983213244400       -0.978343915800        -0.98385415890        -0.97194921110        -0.97366909860        -0.97616485210         -0.9772034983        -0.97062780690        -0.97835712610       -0.961046326300      -0.9490425317000      -0.9796873187000        -0.97965723140      -0.9690144448000        -0.96002383920        -0.98276552650        -0.98198343760
         0.2738877586       -0.017802363190        -0.10421831550       -0.376005521200       -0.227005874900       -0.428348061100          0.9238652488       -0.254317085900       -0.060931341590         -0.9830108827         -0.9753116589         -0.9724838488         0.07675242784       0.0282745481900       1.068509100e-02       -0.368056913900       -0.320158763400        -0.63332586070       -0.039939971600       -0.061372736300        0.094471839460        -0.70443977750       -0.496431539600        -0.51141720480        -0.09664352956        -0.04337711259       -0.050263156820        -0.57813396840        -0.69492578950       -0.663259579300      -0.2879080780000        -0.46034646540      -0.2879080780000        -0.46034646540       -0.379269262100        -0.42541866120       -0.500471147900        -0.60851009120        -0.63648589700        -0.72659177910        -0.37147515620       -0.243606271200        -0.48977105120       -0.378068199300       -0.267273644600        -0.43986157800       -0.414797154500       -0.361908549500        -0.60114724680       -0.375992795400       -0.320264113000        -0.66432714930        -0.60967343450        -0.57089815070        -0.53815234480         -0.7349013902        -0.46089066180        -0.54840977120       -0.424386734100      -0.5655630570000      -0.4140377512000        -0.44445348610      -0.6203313943000        -0.66890814660        -0.71059631110        -0.76940838550
         0.2654012019       -0.022206068440        -0.11265589130       -0.380168286700       -0.211155120200       -0.314373391400          0.8833302584       -0.316619946200       -0.106112549200         -0.9617388071         -0.9420568812         -0.9078397240         0.08124020285       0.0211654691800       9.358966286e-03       -0.563202134700       -0.567940638600        -0.76082991120       -0.047068391500       -0.052613381990        0.090673647840        -0.59384150410       -0.507297003100        -0.43392221210        -0.08999530367        -0.05274726108       -0.069253621140        -0.76068902860        -0.82887217120       -0.718951757900      -0.2791463128000        -0.37184157000      -0.2791463128000        -0.37184157000       -0.601463948300        -0.57933032030       -0.369108600000        -0.52805813410        -0.78165268930        -0.83552512790        -0.46509726190       -0.363450742600        -0.52272837710       -0.350639840900       -0.190550638200        -0.26957139050       -0.589410590200       -0.579650286000        -0.73614927410       -0.575331252400       -0.585531432900        -0.78472843030        -0.59232371000        -0.64981726660        -0.50436409690         -0.6007112964        -0.44342983690        -0.46602243120       -0.436561064500      -0.4362189334000      -0.5744813966000        -0.58792607710      -0.6540290893000        -0.53304463600        -0.82619316090        -0.86091099220
         0.2884394689       -0.016866692020        -0.10339080920       -0.302634565100       -0.254214045800       -0.418610127500          0.9322774784       -0.225809125500       -0.049363673350         -0.9604048745         -0.9329622182         -0.9216617496         0.08090440453      -0.0007570694491      -1.417699182e-02       -0.387223932400       -0.447033872500        -0.65124666490       -0.057654865570       -0.063621433680        0.098747168310        -0.50247303350       -0.617230786000        -0.48365826070        -0.08365665732        -0.05091202589       -0.057059181390        -0.67671618160        -0.75260862220       -0.605655411100      -0.2935319736000        -0.22993424700      -0.2935319736000        -0.22993424700       -0.466516044000        -0.38251733320       -0.381022814700        -0.50799547830        -0.70166307360        -0.74415951890        -0.35008679330       -0.309049613800        -0.50582435800       -0.285535871600       -0.273798158000        -0.41825864980       -0.412728286700       -0.465982666400        -0.62213589510       -0.416050500900       -0.464546054700        -0.67875108040        -0.48923227450        -0.64152759510        -0.44703069950         -0.5139470895        -0.60775797930        -0.54399611050       -0.241973534800      -0.3442994342000      -0.3833987134000        -0.38656507240      -0.6047354144000        -0.53384493210        -0.74423604510        -0.76343080170
         0.2772700188       -0.012869127970        -0.11190477580       -0.994347988600       -0.974928131100       -0.977572717000          0.9098164693        0.129886476200        0.161877417900         -0.9940437714         -0.9840354795         -0.9783401832         0.07662288900       0.0069456028950       2.787570421e-03       -0.991624662100       -0.984002717000        -0.99015312180       -0.033305703440       -0.068579634110        0.084814051180        -0.99195695890       -0.986753343900        -0.98152549540        -0.09547232337        -0.03971255915       -0.052303040480        -0.99417019070        -0.99422416210       -0.992814325100      -0.9836741518000        -0.98159528600      -0.9836741518000        -0.98159528600       -0.989869574600        -0.99115935050       -0.977634992100        -0.98137267560        -0.99487343980        -0.99486891350        -0.99314492020       -0.976538530400        -0.98299644140       -0.994906565800       -0.974980068600        -0.97572212140       -0.991924709800       -0.983642391600        -0.98868967160       -0.992039060700       -0.985694744400        -0.99014167630        -0.98996150040        -0.98870270140        -0.98302738650         -0.9925753995        -0.98571008790        -0.98279727630       -0.984781467200      -0.9822261516000      -0.9904070760000        -0.99104429790      -0.9865352421000        -0.98125263280        -0.99480818750        -0.99496762180
         0.2784588059       -0.016635351820        -0.10845335590       -0.992019762700       -0.954223436300       -0.961873909200          0.9475732399       -0.204206321000       -0.048576710660         -0.9942700752         -0.9813359419         -0.9760442914         0.07535394823       0.0104698718400      -1.816404802e-03       -0.989436673800       -0.975277836800        -0.98845524950       -0.026587324880       -0.073226012790        0.084319067560        -0.96225424960       -0.980417134200        -0.97282040270        -0.09871740247        -0.04065734127       -0.053238445300        -0.98197096590        -0.99115197320       -0.986259015800      -0.9726074953000        -0.97228554550      -0.9726074953000        -0.97228554550       -0.985965293700        -0.98601528590       -0.963006793200        -0.95979711810        -0.98868595490        -0.98851966580        -0.99040991930       -0.961239135500        -0.97577281400       -0.992789068500       -0.952911994800        -0.95721617790       -0.989544971200       -0.975243689600        -0.98626565360       -0.990287933400       -0.977179032200        -0.98927583900        -0.96442892640        -0.98356115970        -0.97429441300         -0.9622727116        -0.97880184850        -0.97482258960       -0.976797646000      -0.9732648536000      -0.9849870732000        -0.98627735670      -0.9723525930000        -0.95911345740        -0.98896066880        -0.98840746520
         0.2746915769       -0.017393768460        -0.10769892790       -0.984527649200       -0.986160920900       -0.987658662300         -0.2206005091        0.719755403700        0.605495317700         -0.9827159875         -0.9940935226         -0.9909572495         0.07499850108       0.0117018961400      -1.213448134e-03       -0.985921071100       -0.985554339400        -0.99066024620       -0.025176180680       -0.083758730820        0.093778194820        -0.99287259800       -0.984202872900        -0.98510838630        -0.09971542363        -0.03934401918       -0.059313598660        -0.99610444140        -0.99054763880       -0.992548101800      -0.9864562415000        -0.98646454260      -0.9864562415000        -0.98646454260       -0.988321540000        -0.98952627750       -0.980740846800        -0.98056087780        -0.99309512260        -0.99215305400        -0.98517997220       -0.984909884600        -0.98860690630       -0.984321858300       -0.986746450800        -0.98722480430       -0.986404709400       -0.985865325200        -0.98911686580       -0.986641245800       -0.986210701200        -0.99074475290        -0.99243692770        -0.98561117140        -0.98499929150         -0.9930193717        -0.98345777490        -0.98648304820       -0.986788412000      -0.9876484845000      -0.9885484183000        -0.98971065680      -0.9843290922000        -0.98146884170        -0.99190100750        -0.99273796170
         0.2739311723       -0.019177358790        -0.12273667320       -0.048904940800        0.181801561200       -0.139477942400          0.9352225592       -0.223338100000       -0.089842879730         -0.9698614625         -0.9586512004         -0.9291879310         0.08222462845       0.0144113482000      -3.275287223e-02        0.110306729300        0.080927119400        -0.17939049750       -0.027497097990       -0.075156933370        0.079810698190        -0.02643579579       -0.114406108800        -0.10420298650        -0.08323532614        -0.03071284421       -0.060309196210         0.08011865231        -0.29159482760       -0.213494065300       0.0648173438700        -0.09939271714       0.0648173438700        -0.09939271714        0.109450990200         0.03565587881        0.100045071400        -0.02184631655        -0.16469997760        -0.27148748010        -0.02998156669        0.169258575700        -0.10442335760       -0.057882078700        0.112615078000        -0.23387233110        0.033638099790        0.010731870400        -0.12936790260        0.090836649220        0.085401073210        -0.22782984190         0.22814236190        -0.09735498466        -0.01050470716         -0.1083888095        -0.13301028550        -0.22027119080        0.032227229620      -0.3247934061000       0.0730179928700        -0.02228695860      -0.0952460452400        -0.14159840230        -0.26244282280        -0.33614873300
         0.2421188089       -0.030398661580        -0.15105460770       -0.128742095200        0.176349922500       -0.190468550500          0.8294283725       -0.387100708500       -0.221008762700         -0.9164959920         -0.9010448505         -0.8369356748         0.08315450836       0.0568185862800       3.166819806e-02       -0.174279055800       -0.012886548360        -0.44428222750        0.038853708790       -0.134514320600       -0.000233248225        -0.40680003250       -0.172633223600        -0.11011717490        -0.10180630440        -0.03462884615       -0.053354587550        -0.23937641120        -0.49212221880       -0.375414983000       0.0173811934700        -0.17766682800       0.0173811934700        -0.17766682800       -0.114189605900        -0.28406069310       -0.061615771450        -0.26440144280        -0.37279052660        -0.50740029020        -0.15687949470        0.111818164200        -0.21964447340       -0.119934775300        0.132557580800        -0.23998069510       -0.205322646200       -0.073928372180        -0.38065712320       -0.217265178100       -0.013169587600        -0.50771620580        -0.19448550950        -0.22542181700        -0.06612935167         -0.4775147465        -0.14992516040        -0.20749812350       -0.079628763220      -0.3682534990000      -0.1873913170000        -0.43467125000      -0.2888402678000        -0.37713275250        -0.47718391450        -0.58828966080
         0.2626880539       -0.014594227510        -0.13369524070        0.626917070500        0.514816445600        0.049322451030          0.8819408551       -0.215018042300       -0.126146868900         -0.8997261395         -0.9178808641         -0.8993631318         0.07309303069      -0.0386872111300      -9.552024974e-03        0.544273037300        0.355306716900        -0.02001111487       -0.205775427300        0.027470755670        0.163962510800         0.26765721930        0.048314774360        -0.03140834579        -0.03374295785        -0.03946126034       -0.054556556350         0.17914864970        -0.01462991969        0.116646170200       0.6446043251000         0.41347237660       0.6446043251000         0.41347237660        0.434490401000         0.45061206570        0.418004608600         0.23782123190         0.08758166182        -0.04389850225         0.53701202210        0.494457802200         0.11065922070        0.658506543300        0.427928785200        -0.07836350415        0.474317256100        0.276716853300         0.05959057687        0.476803887500        0.349771285400        -0.09839301048         0.47496244830         0.14708314360         0.21067307320          0.1966132867        -0.02848957197        -0.21589222680        0.586637550800       0.0828630624100       0.5384048461000         0.31634641530       0.2039797648000         0.03203666712        -0.02290452956        -0.14325454750
         0.2738303162       -0.016739260030        -0.10870765430       -0.976357663000       -0.950388944000       -0.951929615100          0.5813715090        0.360343534700        0.489126594700         -0.9693550101         -0.9699698137         -0.9603949608         0.07537471292       0.0137921005800       1.731068002e-03       -0.987043285500       -0.979267729000        -0.98670474030       -0.021415128010       -0.052020788640        0.096898071820        -0.98462530680       -0.959758309600        -0.96559497630        -0.10098613150        -0.04251702151       -0.059080168420        -0.98846475270        -0.98746591510       -0.985310690000      -0.9620740656000        -0.95175565730      -0.9620740656000        -0.95175565730       -0.986423976000        -0.98420518490       -0.942229043800        -0.95049180790        -0.98945031660        -0.98583128470        -0.97923803180       -0.960763181900        -0.96633509110       -0.975204245300       -0.948053070100        -0.94751493180       -0.986775590100       -0.979141571600        -0.98398048000       -0.988576991400       -0.980999857700        -0.98815191580        -0.98174366490        -0.96818867580        -0.96823577790         -0.9855760482        -0.95559861010        -0.96786924920       -0.962632577900      -0.9528022777000      -0.9837516467000        -0.98368727270      -0.9642387685000        -0.95048441730        -0.98672741850        -0.98541644470
         0.2781722600       -0.015424405690        -0.10904190460       -0.989910996800       -0.944430270700       -0.952599654000          0.9440458375       -0.223897807800        0.130643717800         -0.9924115425         -0.9714266078         -0.9588620440         0.07541203667       0.0099133827390       1.292163339e-03       -0.984792035200       -0.970543276600        -0.98614249190       -0.025090574020       -0.063142982730        0.071052018010        -0.94610971190       -0.969576323700        -0.96073425840        -0.09904678905        -0.04229185338       -0.052376986710        -0.97512668740        -0.98809667220       -0.983453911200      -0.9605056836000        -0.96254934250      -0.9605056836000        -0.96254934250       -0.983068923600        -0.97964083810       -0.941745041100        -0.93795103150        -0.98580163770        -0.98306942790        -0.98735204840       -0.952872872500        -0.96854335180       -0.991161671400       -0.943193755100        -0.94775396160       -0.985039596200       -0.970011345900        -0.98346329550       -0.985913722300       -0.973588517800        -0.98752458750        -0.94786563920        -0.97506167160        -0.96510063620         -0.9466070456        -0.96696723810        -0.96321279180       -0.968910788800      -0.9642591108000      -0.9791354127000        -0.97917914950      -0.9585781296000        -0.93672354850        -0.98453661010        -0.98222858220
